id,type,contentType,pagetitle,longtitle,description,alias,link_attributes,published,pub_date,unpub_date,parent,isfolder,introtext,content,richtext,template,menuindex,searchable,cacheable,createdby,createdon,editedby,editedon,deleted,deletedon,deletedby,publishedon,publishedby,menutitle,donthit,privateweb,privatemgr,content_dispo,hidemenu,class_key,context_key,content_type,uri,uri_override,hide_children_in_tree,show_in_tree,properties,alias_visible,file_uri
21,document,text/html,Опалювальний сезон розпочнеться 21.10.2014,"","",opalyuvalnij-sezon-rozpochnetsya-21.10.2014,"","0","0","0",3,"0","","<p>Сьогодні, голова облдержадміністрації Володимир Гунчик підписав відповідне розпорядження про початок опалювального сезону 2014-2015 років.</p>
<p>Відповідно до документу, головам райдержадміністрацій доручено, та міським головам міст обласного значення – рекомендовано , забезпечити уже з п’ятниці, 24 жовтня, початок опалювального сезону в населених пунктах області, виходячи з кліматичних умов з моменту встановлення середньодобової температури протягом трьох днів нижче +8 С°, - повідомили у прес-службі Волинської облдержадміністрації.</p>
<p>У першу чергу тепло подаватиметься у дитячі дошкільні установи, лікувально-профілактичні та навчальні заклади.</p>
<p>Для недопущення відключення споживачів від теплової енергії розпорядження вимагає від керівників тримати на постійному контролі стан розрахунків підприємств теплоенергетики за спожитий природний газ та електричну енергію.</p>
<p>Крім того, наголошено на дотриманні використання лімітів природного газу.</p>
<p>До слова, опалювальний сезон у закладах медицини та соціальної сфери, які не використовують для подачі тепла природний газ, розпочнеться раніше.<br /><br /><span>21.10.2014</span></p>",1,1,"0",1,1,1,1420321714,1,1456145394,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,opalyuvalnij-sezon-rozpochnetsya-21.10.2014.html,"0","0",1,,1,
22,document,text/html,Опалювальний сезон розпочнеться 21.10.2014,"","",opalyuvalnij-sezon-rozpochnetsya,"","0","0","0",20,"0","",21,1,4,"0",1,1,1,1420322035,4,1457090671,"0","0","0","0","0","","0","0","0","0","0",modWebLink,web,1,opalyuvalnij-sezon-rozpochnetsya.html,"0","0",1,"{""core"":{""responseCode"":""HTTP\/1.1 301 Moved Permanently""}}",1,slider/309660.jpg
23,document,text/html,Діяльність,"","",dіyalnіst,"","0","0","0",20,"0","",6,1,4,1,1,1,1,1420322312,1,1584401214,"0","0","0","0","0","","0","0","0","0","0",modWebLink,web,1,diyalnist.html,"0","0",1,"{""core"":{""responseCode"":""HTTP\/1.1 301 Moved Permanently""}}",1,slider/7770.JPG
24,document,text/html,Модернізація та оптимізація,"","",modernіzaczіya-ta-optimіzaczіya,"","0","0","0",20,"0","",16,1,4,2,1,1,1,1420322443,1,1584401229,"0","0","0","0","0","","0","0","0","0","0",modWebLink,web,1,modernizacziya-ta-optimizacziya.html,"0","0",1,"{""core"":{""responseCode"":""HTTP\/1.1 301 Moved Permanently""}}",1,slider/0414.jpg
25,document,text/html,Оголошення про проведення закупівель,"","",ogoloshennya-pro-provedennya-zakupіvel,"","0","0","0",16,"0","","<p><span style=""line-height: 1.5em;""><strong>Код ДК 016- 2010: 24.20.3.</strong> <br />Труби зовнішнього діаметра ТЕСТОВИЙ ЗАПИС.<br /></span><span style=""line-height: 1.5em;"">Дата розкриття 01.01.2001 р.</span></p>
<p><span style=""line-height: 1.5em;""><br /><strong>Код ДК 016-2010: 22.21.2.</strong> <br />Труби, трубки, шланги  ТЕСТОВИЙ ЗАПИС.<br /></span><span style=""line-height: 1.5em;"">Дата розкриття 01.01.2001 р.</span></p>",1,1,"0",1,1,1,1420326285,1,1456917862,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,ogoloshennya-pro-provedennya-zakupivel.html,"0","0",1,,1,
26,document,text/html,Оголошення про результати торгів,"","",ogoloshennya-pro-rezultati-torgіv,"","0","0","0",16,"0","","",1,1,1,1,1,1,1420326366,1,1456917866,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,ogoloshennya-pro-rezultati-torgiv.html,"0","0",1,,1,
27,document,text/html,Повідомлення про відміну торгів,"","",povіdomlennya-pro-vіdmіnu-torgіv,"","0","0","0",16,"0","","<p><span><strong>Код ДК 016- 2010: 24.20.3.</strong> <br /></span></p>
<p><span><strong>Код ДК 016-2010: 22.21.2.</strong> <br /><br /></span></p>",1,1,2,1,1,1,1420326417,1,1456917873,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,povidomlennya-pro-vidminu-torgiv.html,"0","0",1,,1,
28,document,text/html,Графік роботи підприємства,"","",grafіk-roboti-pіdpriєmstva,"",1,"0","0",9,"0","","<strong><strong>Графік роботи ПТМ</strong></strong> <strong>«Ковельтепло»:</strong><br /><br />понеділок - четвер 08:00 - 17:15<br />п'ятниця 08:00 - 16:00<br />субота, неділя: вихідні<br /><br />Додаткову інформацію можна отримати в робочі дні за ном. тел. 4-60-11",1,1,"0",1,1,1,1420326742,9,1642352105,"0","0","0",1420326720,1,"","0","0","0","0","0",modDocument,web,1,grafik-roboti-pidpriiemstva.html,"0","0",1,,1,
29,document,text/html,---СЛУЖБОВІ---,"","",sluzhbovі,"",1,"0","0","0",1,"","",1,1,5,1,1,1,1420330643,1,1642329042,"0","0","0",1456877820,1,"","0","0","0","0",1,modDocument,web,1,sluzhbovi/,"0","0",1,,1,
30,document,text/html,Результати пошуку,"","",rezultati-poshuku,"",1,"0","0",29,"0","","",1,5,2,1,1,1,1420330691,1,1457055683,"0","0","0",1420330680,1,"","0","0","0","0",1,modDocument,web,1,rezultati-poshuku.html,"0","0",1,,1,
31,document,text/html,Документи,"","",dokumenti,"",1,"0","0","0",1,"","",1,1,1,1,1,1,1420368937,"0","0","0","0","0",1420368937,1,"","0","0","0","0","0",modDocument,web,1,dokumenti/,"0","0",1,,1,
32,document,text/html,ДЕРЖАВНІ ПРОГРАМИ У СФЕРІ ЕНЕРГОЗБЕРЕЖЕННЯ,"","",derzhavnі-programi-u-sferі-energozberezhennya,"",1,"0","0",53,"0","","<p>Волинська область.<br /> Програма сприяння діяльності об’єднань співвласників багатоквартирних будинків на 2013 – 2015 роки.<br /><br />Вінниця. <br />Програма стимулювання впровадження енергозберігаючих заходів у будинках ОСББ “Енергоефективний будинок. Крок за кроком” на 2012-2020 рр. Також МКП “Вінницький фонд муніципальних інвестицій”.<br /><br />Дніпропетровськ. <br />Конкурс міні-проектів з енергоефективності та енергозбереження для ОСББ та ЖБК в рамках. Програми сприяння громадянській активності в розвитку територій на 2012-2016 рр. З 2014 року стартував ще й конкурс мікро-проектів для громадян-членів ОСББ, ЖСК і ОСН. Цитуємо: “Конкурс мікро-проектів дозволяє будь-якому мешканцю області, який є членом ОСБД, ОСН або ЖСК, на конкурсних умовах отримати реальну фінансову допомогу для благоустрою своєї квартири у розмірі до 10 000 гривень на основі використання енергозберігаючих технологій. Заявки на участь у конкурсі мікро-проектів приймаються з 13 жовтня 2014 року до 31 березня 2015 року.” Місцева влада назвала три основні напрямки для цього конкурсу: прилади обліку, оптимізація споживання ресурсів, модернізація систем опалення і забезпечення мікроклімату приміщень.<br />Ці ж три напрямки визначені для конкурсу міні-проектів для об’єднання мешканців багатоповерхівок для своїх будинків. Самоорганізації можуть претендувати на 50 тисяч гривень. Заявки на участь у конкурсі міні-проектів самоорганізацій приймаються з 1 грудня 2014 року до 31 березня 2015 року.<br />Дніпропетровською обласною радою був створений сайт з питань енергозбереження, на якому розміщено правила участі у конкурсах і програмах: energy.oblrada.dp.ua.<br /><br />Івано-Франківськ. <br />Програма теплової модернізації житлового фонду м.Івано-Франківська на 2013-2015 роки.<br /><br />Кам’янець-Подільський. <br />Програма “Теплий дім”. Проект передбачає співфінансування міської влади та громади у відношенні 50% на 50% на утеплення будинку. <br /><br />Кривий Ріг. <br />Програма “Теплий дім” щодо виконання капітального ремонту з утеплення зовнішніх стін житлових будинків, у яких створено ОСББ, на 2012-2017 рр. Схема співфінансування: 50% – з міського бюджету, 50% – від ОСББ.<br /><br />Рівне.<br /> Муніципальна програма сталого розвитку Рівного на 2013-2017 роки.<br /><br />Луцьк. <br />Програма відшкодування відсоткових ставок за залученими в фінансових установах короткостроковими кредитами, що надаються об’єднанням співвласників багатоквартирних будинків та житлово-будівельним кооперативам на реалізацію енергозберігаючих проектів в житлово-комунальному господарстві на 2012-2014 рр.<br /><br />Луцьк. <br />Програма сприяння діяльності об’єднань співвласників багатоквартирних будинків на території міста Луцька. <br /><br />Львів.<br /> Програма енергозбереження для населення Львівщини на 2013-2016 рр.<br /><br />Тернопіль. <br />Програма енергоефективності, енергозбереження та термомодернізації житлового фонду і об’єктів соціальної інфраструктури міста Тернополя на 2012-2015 роки.</p>",1,1,2,1,1,1,1420369061,1,1420369089,"0","0","0",1420369020,1,"","0","0","0","0","0",modDocument,web,1,derzhavni-programi-u-sferi-energozberezhennya.html,"0","0",1,,1,
